route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810225-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137376,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810226-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137370,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810227-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137429,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810228-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137429,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810237-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137377,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810238-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137373,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810239-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137371,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810240-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137423,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810241-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137373,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810242-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137370,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810243-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137366,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810244-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137424,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810245-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137372,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810246-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137427,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810247-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137369,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810248-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137429,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810249-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137373,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810250-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137375,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810251-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137426,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810252-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137423,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810253-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137377,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810254-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137366,C210836,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810255-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Gare Sud,1,4137375,C211828,1
C2-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,35810256-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Le Cardo,0,4137376,C210836,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678400-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137405,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678401-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137407,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678402-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137406,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678403-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137406,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678404-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137408,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678405-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137410,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678406-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137405,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678407-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137409,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678408-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137408,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678409-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137405,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678410-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137407,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678411-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137409,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678412-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137406,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678413-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137410,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678414-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137407,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678415-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137406,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678416-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137408,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678417-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137405,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678418-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137410,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678419-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137408,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678420-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137409,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678421-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137404,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678422-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137405,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678423-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137407,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678424-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137410,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678425-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137407,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678426-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137409,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678427-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137411,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678428-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137406,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678429-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137408,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678430-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137408,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678431-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137409,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678432-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137407,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678433-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137407,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678434-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137411,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678435-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137404,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678436-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137411,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678437-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137408,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678438-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137411,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678439-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137406,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678440-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137406,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678441-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137404,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678442-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137410,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678443-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137409,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678444-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137410,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678445-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137409,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678446-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137411,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678447-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137410,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678448-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137404,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678449-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137406,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678450-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137407,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678451-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137410,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678452-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137409,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678453-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137407,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678454-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137408,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678455-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137406,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678456-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137410,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678457-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137409,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678458-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137405,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678459-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137410,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678460-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137407,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678461-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137408,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678462-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137407,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678463-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137406,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678464-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137406,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678465-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137406,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678466-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137408,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678467-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137409,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678468-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137407,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678469-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137407,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678470-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137410,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678471-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137408,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678472-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137408,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678473-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137409,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678474-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137410,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678475-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137408,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678476-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137407,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678477-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137409,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678478-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137409,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678479-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137407,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678480-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137408,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678481-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137406,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678482-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137410,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678483-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137406,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678484-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137404,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678485-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137404,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678486-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137410,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678487-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137410,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678488-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137406,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678489-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137410,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678490-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137406,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678491-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137409,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678492-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137409,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678493-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137409,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678494-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137406,1210669,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678495-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137411,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678496-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137411,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678497-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Beauséjour,1,4137406,1211670,1
12-0,CR_24_25-HS25P1E1-L-Ma-Me-J-02,44678498-CR_24_25-HS25P1E1-L-Ma-Me-J-02,Jules Verne,0,4137408,1210669,1
26-0,CR_24_25-HT25H206-Samedi-10,35756385-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122980,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756386-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122983,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756387-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122981,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756388-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122982,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756389-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122980,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756390-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122979,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756391-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122983,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756392-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122981,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756393-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122982,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756394-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122980,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756395-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122979,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756396-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122983,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756397-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122981,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756398-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122982,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756399-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122980,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756400-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122979,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756401-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122983,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756402-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122981,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756403-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122982,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756404-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122980,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756405-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122979,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756406-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122983,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756407-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122981,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756408-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122982,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756409-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122980,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756410-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122979,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756411-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122983,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756412-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122981,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756413-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122982,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756414-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122980,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756415-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122979,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756416-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122983,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756417-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122981,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756418-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122982,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756419-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122980,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756420-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122983,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756421-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122983,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756422-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122981,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756423-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122980,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756424-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122979,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756425-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122981,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756426-CR_24_25-HT25H206-Samedi-10,Hôtel de Région,1,4122982,2611473,1
26-0,CR_24_25-HT25H206-Samedi-10,35756427-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122979,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756428-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122983,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756429-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122981,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756430-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122982,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756431-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122980,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756432-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122979,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756433-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122983,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756434-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122981,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756435-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122982,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756436-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122980,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756437-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122979,2610472,1
26-0,CR_24_25-HT25H206-Samedi-10,35756438-CR_24_25-HT25H206-Samedi-10,Jonelière,0,4122983,2610472,1
