trip_id,osm_id,route_name,stops_count
"37_2_MD_15","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_16","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_17","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_18","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_19","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_20","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_21","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_22","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_23","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_24","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_25","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_26","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_27","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_28","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_29","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_30","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_31","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_32","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_33","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_34","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_35","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_36","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_37","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_38","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_39","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"37_2_MD_40","osm_324913","Bến xe Yên Nghĩa - Xuân Mai",1
"38_1_MD_1","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_2","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_3","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_4","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_5","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_6","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_7","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_8","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_9","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_10","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_11","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_12","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_13","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_14","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_15","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_16","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_17","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_18","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_19","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_20","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_21","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_22","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_23","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_24","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_25","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_26","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_27","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_28","osm_534182","Cầu Giấy - Nội Bài",1
"38_1_MD_29","osm_534182","Cầu Giấy - Nội Bài",1
"38_2_MD_1","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_2","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_3","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_4","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_5","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_6","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_7","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_8","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_9","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_10","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_11","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_12","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_13","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_14","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_15","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_16","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_17","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_18","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_19","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_20","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_21","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_22","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_23","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_24","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_25","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_26","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_27","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_28","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"38_2_MD_29","osm_691435","Nhổn - Quốc lộ 32 - Bến xe Sơn Tây",1
"39_1_MD_1","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_2","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_3","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_4","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_5","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_6","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_7","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_8","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_9","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_10","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_11","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_12","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_13","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_14","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_15","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_16","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_17","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_18","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_19","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_20","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_21","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_22","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_23","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_24","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_25","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_26","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_27","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_28","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_29","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_30","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_31","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_32","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_33","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_34","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_35","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_36","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_37","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_38","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_39","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_40","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_41","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_42","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_43","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_44","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_45","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_46","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_47","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_48","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_49","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_50","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_51","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_52","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_53","osm_52356","Nội Bài - Cầu Giấy",1
"39_1_MD_54","osm_52356","Nội Bài - Cầu Giấy",1
"39_2_MD_1","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_2","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_3","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_4","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_5","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_6","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_7","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_8","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_9","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_10","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_11","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_12","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_13","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_14","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_15","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_16","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_17","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_18","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_19","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_20","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_21","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_22","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_23","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_24","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_25","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_26","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_27","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_28","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_29","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_30","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_31","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_32","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_33","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_34","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_35","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_36","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_37","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_38","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_39","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_40","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_41","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_42","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_43","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_44","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_45","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_46","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_47","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_48","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_49","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_50","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_51","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_52","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_53","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"39_2_MD_54","osm_66952","KĐT Pháp Vân, Tứ Hiệp - Công Viên Nước Hồ Tây",1
"40_1_MD_1","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_2","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_3","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_4","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_5","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_6","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_7","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_8","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_9","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_10","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_11","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_12","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_13","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_14","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_15","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_16","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_17","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_18","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_19","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_20","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_21","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_22","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_23","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_24","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_25","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_26","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_27","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_28","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_29","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_30","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_31","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_32","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_33","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_34","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_35","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_1_MD_36","osm_583697","Bến xe Giáp Bát - Bến xe Gia Lâm",1
"40_2_MD_1","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_2","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_3","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_4","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_5","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_6","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_7","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_8","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_9","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_10","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_11","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_12","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_13","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_14","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_15","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_16","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_17","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_18","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_19","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_20","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_21","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_22","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_23","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_24","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_25","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_26","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_27","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_28","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_29","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_30","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_31","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_32","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_33","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_34","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_35","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"40_2_MD_36","osm_377125","Công viên Thống Nhất - Văn Lâm",1
"41_1_MD_1","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_2","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_3","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_4","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_5","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_6","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_7","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_8","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_9","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_10","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_11","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_12","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_13","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_14","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_15","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_16","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_17","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_18","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_19","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_20","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_21","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_1_MD_22","osm_183587","Chèm (Đại học Mỏ) - Bách Khoa",1
"41_2_MD_1","156006445","Bến xe Giáp Bát",1
"41_2_MD_2","156006445","Bến xe Giáp Bát",1
"41_2_MD_3","156006445","Bến xe Giáp Bát",1
"41_2_MD_4","156006445","Bến xe Giáp Bát",1
"41_2_MD_5","156006445","Bến xe Giáp Bát",1
"41_2_MD_6","156006445","Bến xe Giáp Bát",1
"41_2_MD_7","156006445","Bến xe Giáp Bát",1
"41_2_MD_8","156006445","Bến xe Giáp Bát",1
"41_2_MD_9","156006445","Bến xe Giáp Bát",1
"41_2_MD_10","156006445","Bến xe Giáp Bát",1
"41_2_MD_11","156006445","Bến xe Giáp Bát",1
"41_2_MD_12","156006445","Bến xe Giáp Bát",1
"41_2_MD_13","156006445","Bến xe Giáp Bát",1
"41_2_MD_14","156006445","Bến xe Giáp Bát",1
"41_2_MD_15","156006445","Bến xe Giáp Bát",1
"41_2_MD_16","156006445","Bến xe Giáp Bát",1
"41_2_MD_17","156006445","Bến xe Giáp Bát",1
"41_2_MD_18","156006445","Bến xe Giáp Bát",1
"41_2_MD_19","156006445","Bến xe Giáp Bát",1
"41_2_MD_20","156006445","Bến xe Giáp Bát",1
"41_2_MD_21","156006445","Bến xe Giáp Bát",1
"41_2_MD_22","156006445","Bến xe Giáp Bát",1
"42_1_MD_1","156006445","Bến xe Giáp Bát",1
"42_1_MD_2","156006445","Bến xe Giáp Bát",1
"42_1_MD_3","156006445","Bến xe Giáp Bát",1
"42_1_MD_4","156006445","Bến xe Giáp Bát",1
"42_1_MD_5","156006445","Bến xe Giáp Bát",1
"42_1_MD_6","156006445","Bến xe Giáp Bát",1
"42_1_MD_7","156006445","Bến xe Giáp Bát",1
"42_1_MD_8","156006445","Bến xe Giáp Bát",1
"42_1_MD_9","156006445","Bến xe Giáp Bát",1
"42_1_MD_10","156006445","Bến xe Giáp Bát",1
"42_1_MD_11","156006445","Bến xe Giáp Bát",1
"42_1_MD_12","156006445","Bến xe Giáp Bát",1
"42_1_MD_13","156006445","Bến xe Giáp Bát",1
"42_1_MD_14","156006445","Bến xe Giáp Bát",1
"42_1_MD_15","156006445","Bến xe Giáp Bát",1
"42_1_MD_16","156006445","Bến xe Giáp Bát",1
"42_1_MD_17","156006445","Bến xe Giáp Bát",1
"42_1_MD_18","156006445","Bến xe Giáp Bát",1
"42_1_MD_19","156006445","Bến xe Giáp Bát",1
"42_1_MD_20","156006445","Bến xe Giáp Bát",1
"42_1_MD_21","156006445","Bến xe Giáp Bát",1
"42_1_MD_22","156006445","Bến xe Giáp Bát",1
"42_2_MD_1","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_2","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_3","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_4","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_5","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_6","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_7","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_8","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_9","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_10","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
"42_2_MD_11","osm_575574","Yên Phụ - Gia Thụy - AEON Mall Long Biên",1
